,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Birth,Birth
288,Shamorie Ponds\pondssh01,1,2020,2020,4,11,3,5,1,2,2,2,0,1,2,0,1,0,2,9,0.6,0.5,1,2.8,2.3,0.3,0.5,Jun 29 1998,Brooklyn
289,Harold Pressley\pressha01,4,1987,1990,299,6802,1075,2458,208,581,344,442,517,1339,628,275,188,410,670,2702,0.437,0.358,0.778,22.7,9,4.5,2.1,Jul 14 1963,Bronx
290,Tony Price\priceto01,1,1981,1981,5,29,2,7,0,0,0,0,0,0,3,2,1,2,3,4,0.286,,,5.8,0.8,0,0.6,Jan 5 1957,Bronx
291,Andy Rautins\rautian01,1,2011,2011,5,24,3,7,1,4,1,2,0,1,3,1,0,7,0,8,0.429,0.25,0.5,4.8,1.6,0.2,0.6,Nov 2 1986,Syracuse
292,Allan Ray\rayal01,1,2007,2007,47,710,100,259,48,116,42,55,18,69,43,20,3,42,85,290,0.386,0.414,0.764,15.1,6.2,1.5,0.9,Jun 17 1984,Bronx
293,Frank Reddout\reddofr01,1,1954,1954,7,18,5,6,,,3,4,,9,0,,,,6,13,0.833,,0.75,2.6,1.9,1.3,0,Mar 4 1931,Naples
294,Khalid Reeves\reevekh01,6,1995,2000,277,5837,744,1788,235,647,444,597,163,580,886,234,32,446,629,2167,0.416,0.363,0.744,21.1,7.8,2.1,3.2,Jul 15 1972,Queens
295,Billy Reid\reidbi01,1,1981,1981,59,597,84,185,0,5,22,39,27,60,71,33,5,78,111,190,0.454,0,0.564,10.1,3.2,1,1.2,Sep 10 1957,New York
296,Terrence Rencher\renchte01,1,1996,1996,36,405,33,100,9,29,31,46,9,44,54,16,2,43,37,106,0.33,0.31,0.674,11.3,2.9,1.2,1.5,Feb 19 1973,Bronx
297,Jerry Reynolds\reynoje01,8,1986,1996,443,8379,1420,3399,28,124,1168,1560,467,1317,904,486,250,718,677,4036,0.418,0.226,0.749,18.9,9.1,3,2,Dec 23 1962,Brooklyn
298,Norm Richardson\richano01,1,2002,2002,11,67,10,26,4,8,6,9,3,8,2,0,0,3,5,30,0.385,0.5,0.667,6.1,2.7,0.7,0.2,Jul 24 1979,Brooklyn
299,Tom Riker\rikerto01,3,1973,1975,82,605,76,200,,,73,123,49,138,24,15,5,,85,225,0.38,,0.593,7.4,2.7,1.7,0.3,Feb 28 1950,Rockville Centre
300,Pat Riley*\rileypa01,9,1968,1976,528,8187,1619,3914,,,668,948,79,855,913,112,13,,1152,3906,0.414,,0.705,15.5,7.4,1.6,1.7,Mar 20 1945,Rome
301,Rich Rinaldi\rinalri01,3,1972,1974,84,881,165,424,0,1,75,102,7,98,74,5,1,1,75,405,0.389,0,0.735,10.5,4.8,1.2,0.9,Aug 3 1949,Poughkeepsie
302,Mike Riordan\riordmi01,9,1969,1977,639,15890,2773,5894,,,788,1059,261,1830,1524,231,35,,1490,6334,0.47,,0.744,24.9,9.9,2.9,2.4,Jul 9 1945,New York
303,Marv Roberts\roberma01,6,1972,1977,402,7743,1344,3102,3,9,654,846,666,1570,517,114,21,487,882,3345,0.433,0.333,0.773,19.3,8.3,3.9,1.3,Jan 29 1950,Brooklyn
304,Clifford Robinson\robincl02,18,1990,2007,1380,42561,7389,16875,1253,3515,3560,5165,1852,6306,3094,1402,1390,2502,4175,19591,0.438,0.356,0.689,30.8,14.2,4.6,2.2,Dec 16 1966,Buffalo
305,Jamal Robinson\robinja03,1,2001,2001,6,72,3,22,0,2,0,0,3,11,2,6,0,3,7,6,0.136,0,,12,1,1.8,0.3,Dec 27 1973,Jamaica
306,John Roche\rochejo01,8,1972,1982,479,12709,2064,4402,185,521,1032,1303,171,736,1880,234,45,975,918,5345,0.469,0.355,0.792,26.5,11.2,1.5,3.9,Sep 26 1949,New York
307,Sean Rooks\rooksse01,12,1993,2004,749,13560,1710,3725,2,22,1254,1795,943,2877,631,255,499,804,1657,4676,0.459,0.091,0.699,18.1,6.2,3.8,0.8,Sep 9 1969,New York
308,Rob Rose\rosero01,1,1989,1989,2,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,,,1.5,0,1,0,Dec 27 1964,Rochester
309,Lennie Rosenbluth\rosenle01,2,1958,1959,82,578,134,410,,,74,113,,145,29,,,,59,342,0.327,,0.655,7,4.2,1.8,0.4,Jan 22 1933,New York
310,Hank Rosenstein\rosenha01,1,1947,1947,60,,119,390,,,144,225,,,36,,,,172,382,0.305,,0.64,,6.4,,0.6,Jun 16 1920,Brooklyn
311,Irv Rothenberg\rotheir01,3,1947,1949,131,,240,898,,,229,378,,,90,,,,351,709,0.267,,0.606,,5.4,,0.7,Dec 31 1921,The Bronx
312,Jim Rowinski\rowinji01,2,1989,1990,23,127,15,36,0,0,27,32,18,34,5,1,2,10,19,57,0.417,,0.844,5.5,2.5,1.5,0.2,Jan 4 1961,Long Island
313,Derrick Rowland\rowlade01,1,1986,1986,2,9,1,3,0,0,1,2,0,1,1,0,0,0,1,3,0.333,,0.5,4.5,1.5,0.5,0.5,Jun 21 1959,Brookhaven
314,Trevor Ruffin\ruffitr01,2,1995,1996,110,1870,347,845,142,383,175,220,29,155,317,57,4,196,184,1011,0.411,0.371,0.795,17,9.2,1.4,2.9,Sep 26 1970,Buffalo
315,Jeff Ruland\rulanje01,8,1982,1993,332,11088,2105,3734,3,19,1550,2159,1082,3378,1002,249,267,1212,1218,5763,0.564,0.158,0.718,33.4,17.4,10.2,3,Dec 16 1958,Bayshore
316,John Salley\sallejo01,11,1987,2000,748,16524,1871,3697,3,14,1483,2076,1226,3356,916,451,983,949,2399,5228,0.506,0.214,0.714,22.1,7,4.5,1.2,May 16 1964,Brooklyn
317,Tom Sanders*\sandeto01,13,1961,1973,916,22164,3416,7988,,,1934,2520,,5798,1026,,,,3044,8766,0.428,,0.767,24.2,9.6,6.3,1.1,Nov 8 1938,New York
318,Bob Santini\santibo01,1,1956,1956,4,23,5,10,,,1,2,,3,1,,,,4,11,0.5,,0.5,5.8,2.8,0.8,0.3,Feb 17 1935,Bronx
319,Kenny Satterfield\satteke01,2,2002,2003,75,1062,128,382,12,55,53,71,33,95,176,51,3,96,79,321,0.335,0.218,0.746,14.2,4.3,1.3,2.3,Apr 10 1981,New York
320,Don Savage\savagdo01,2,1952,1957,17,173,15,62,,,24,35,,31,14,,,,29,54,0.242,,0.686,10.2,3.2,1.8,0.8,Apr 9 1928,Syracuse
321,Billy Schaeffer\schaebi01,3,1974,1976,137,1788,346,733,6,26,104,142,103,289,94,52,20,106,248,802,0.472,0.231,0.732,13.1,5.9,2.1,0.7,Dec 11 1951,Bellerose
322,Danny Schayes\schayda01,18,1982,1999,1138,21975,2994,6228,4,30,2788,3461,1819,5671,1299,560,840,1572,3494,8780,0.481,0.133,0.806,19.3,7.7,5,1.1,May 10 1959,Syracuse
323,Dolph Schayes*\schaydo01,15,1950,1964,996,29800,5863,15427,,,6712,7904,,11256,3072,,,,3432,18438,0.38,,0.849,34.4,18.5,12.1,3.1,May 19 1928,New York
324,Ossie Schectman\schecos01,1,1947,1947,54,,162,588,,,111,179,,,109,,,,115,435,0.276,,0.62,,8.1,,2,Mar 30 1919,Kew Gardens
325,John Schweitz\schwejo01,2,1985,1987,22,117,25,75,0,4,7,10,6,22,18,0,1,16,14,57,0.333,0,0.7,5.3,2.6,1,0.8,Apr 19 1960,Waterloo
326,Charlie Scott*\scottch01,10,1971,1980,717,25524,6000,13405,47,186,2790,3609,785,2846,3515,608,152,1315,2618,14837,0.448,0.253,0.773,35.6,20.7,4,4.9,Dec 15 1948,New York
327,Shawnelle Scott\scottsh01,4,1997,2002,105,634,78,168,0,0,33,71,104,228,20,14,23,36,123,189,0.464,,0.465,6,1.8,2.2,0.2,Jun 16 1972,New York
328,Carey Scurry\scurrca01,3,1986,1988,180,2376,320,666,8,32,199,299,224,524,192,182,143,195,376,847,0.48,0.25,0.666,13.2,4.7,2.9,1.1,Dec 4 1962,Brooklyn
329,Malik Sealy\sealyma01,8,1993,2000,493,11720,1865,4375,158,541,1067,1319,505,1585,816,518,157,681,1087,4955,0.426,0.292,0.809,23.8,10.1,3.2,1.7,Feb 1 1970,Bronx
330,Ed Searcy\searced01,1,1976,1976,4,12,2,6,,,2,2,0,0,1,0,0,,4,6,0.333,,1,3,1.5,0,0.3,Apr 17 1952,New York
331,Phil Sellers\selleph01,1,1977,1977,44,329,73,190,,,52,72,19,41,25,22,0,,56,198,0.384,,0.722,7.5,4.5,0.9,0.6,Nov 20 1953,Brooklyn
332,Nick Shaback\shabani01,1,1947,1947,53,,102,385,,,38,53,,,29,,,,75,242,0.265,,0.717,,4.6,,0.5,Sep 10 1918,Bronx
333,God Shammgod\shammgo01,1,1998,1998,20,146,19,58,0,2,23,30,2,7,36,7,1,21,27,61,0.328,0,0.767,7.3,3.1,0.4,1.8,Apr 29 1976,New York
334,Steve Sheppard\sheppst01,2,1978,1979,106,977,155,338,,,57,90,92,178,62,22,4,71,98,367,0.459,,0.633,9.2,3.5,1.7,0.6,Mar 21 1954,New York
335,Zeke Sinicola\sinicze01,2,1952,1954,12,48,5,20,,,3,8,,2,3,,,,10,13,0.25,,0.375,4,1.1,0.2,0.3,Jan 25 1929,New York
336,Al Skinner\skinnal01,6,1975,1980,337,7315,1156,2559,3,11,767,944,344,1100,927,328,139,472,999,3082,0.452,0.273,0.813,21.7,9.1,3.3,2.8,Jun 16 1952,Mount Vernon
337,Kenny Smith\smithke01,10,1988,1997,737,22213,3527,7352,664,1665,1679,2026,281,1454,4073,759,65,1649,1185,9397,0.48,0.399,0.829,30.1,12.8,2,5.5,Mar 8 1965,Queens
338,Michael Smith\smithmi01,3,1990,1995,141,1328,294,620,9,60,101,121,74,212,142,21,5,109,119,698,0.474,0.15,0.835,9.4,5,1.5,1,May 19 1965,Rochester
339,Randy Smith\smithra01,12,1972,1983,976,31444,6676,14218,17,110,2893,3705,861,3597,4487,1403,57,1158,2556,16262,0.47,0.155,0.781,32.2,16.7,3.7,4.6,Dec 12 1948,Bellport
340,Russ Smith\smithru01,2,2015,2016,27,131,15,47,3,16,20,26,2,15,19,8,1,19,18,53,0.319,0.188,0.769,4.9,2,0.6,0.7,Apr 19 1991,New York
341,Joe Smyth\smythjo01,1,1954,1954,40,495,48,138,,,35,65,,98,49,,,,53,131,0.348,,0.538,12.4,3.3,2.5,1.2,May 22 1929,New York
342,Ricky Sobers\soberri01,11,1976,1986,821,22992,4250,9262,130,447,2272,2695,672,2132,3525,1085,161,1973,2622,10902,0.459,0.291,0.843,28,13.3,2.6,4.3,Jan 15 1953,Bronx
343,James Southerland\southja01,1,2014,2014,4,30,5,15,3,6,1,2,0,8,0,1,2,1,3,14,0.333,0.5,0.5,7.5,3.5,2,0,Apr 28 1990,Queens
344,Lou Spicer\spicelo01,1,1947,1947,4,,0,7,,,1,2,,,0,,,,3,1,0,,0.5,,0.3,,0,Nov 12 1922,Watertown
345,Kevin Stacom\stacoke01,6,1975,1982,347,4539,769,1844,1,2,242,315,190,511,524,111,15,158,360,1781,0.417,0.5,0.768,13.1,5.1,1.5,1.5,Sep 4 1951,New York
346,Lance Stephenson\stephla01,9,2011,2019,508,11866,1738,3917,346,1099,532,777,332,2124,1456,333,72,836,990,4354,0.444,0.315,0.685,23.4,8.6,4.2,2.9,Sep 5 1990,Brooklyn
347,Kebu Stewart\stewake01,1,1998,1998,15,110,12,26,0,0,16,25,9,31,2,5,2,8,13,40,0.462,,0.64,7.3,2.7,2.1,0.1,Dec 19 1973,Brooklyn
348,Ed Stokes\stokeed01,1,1998,1998,4,17,1,3,0,0,1,2,1,4,1,1,2,2,4,3,0.333,,0.5,4.3,0.8,1,0.3,Sep 3 1971,Syracuse
349,D.J. Strawberry\strawdj01,1,2008,2008,33,270,29,92,6,25,9,19,9,28,30,12,6,11,36,73,0.315,0.24,0.474,8.2,2.2,0.8,0.9,Jun 15 1985,New York
350,Rod Strickland\stricro02,17,1989,2005,1094,33634,5418,11928,195,691,3432,4759,1172,4084,7987,1616,215,2862,2048,14463,0.454,0.282,0.721,30.7,13.2,3.7,7.3,Jul 11 1966,Bronx
351,Chris Taft\taftch01,1,2006,2006,17,144,23,38,0,0,1,6,19,36,2,2,7,2,25,47,0.605,,0.167,8.5,2.8,2.1,0.1,Mar 10 1985,Brooklyn
352,Sid Tanenbaum\tanensi01,2,1948,1949,70,,236,861,,,161,194,,,162,,,,107,633,0.274,,0.83,,9,,2.3,Oct 8 1925,Brooklyn
353,Roy Tarpley\tarplro01,6,1987,1995,280,7476,1457,3014,6,34,613,824,964,2803,292,317,329,557,950,3533,0.483,0.176,0.744,26.7,12.6,10,1,Nov 28 1964,New York
354,Earl Tatum\tatumea01,4,1977,1980,262,5229,1109,2415,2,6,288,386,214,682,507,319,101,289,619,2508,0.459,0.333,0.746,20,9.6,2.6,1.9,Jul 26 1953,Mount Vernon
355,Oliver Taylor\taylool01,4,1971,1974,262,6148,886,1945,18,77,749,1096,429,1090,628,20,6,580,698,2539,0.456,0.234,0.683,23.5,9.7,4.2,2.4,Mar 7 1947,New York
356,Sebastian Telfair\telfase01,10,2005,2015,564,12149,1542,3953,361,1133,738,950,151,898,1960,413,75,859,1196,4183,0.39,0.319,0.777,21.5,7.4,1.6,3.5,Jun 9 1985,Brooklyn
357,Etan Thomas\thomaet01,9,2002,2011,409,7084,890,1734,0,0,561,930,677,1927,149,128,427,385,889,2341,0.513,,0.603,17.3,5.7,4.7,0.4,Apr 1 1978,Harlem
358,Irving Thomas\thomair01,1,1991,1991,26,108,17,50,0,0,12,21,14,31,10,4,1,13,24,46,0.34,,0.571,4.2,1.8,1.2,0.4,Jan 2 1966,Brooklyn
359,Jamel Thomas\thomaja01,2,2000,2001,12,102,14,37,1,6,1,1,5,14,6,4,0,11,8,30,0.378,0.167,1,8.5,2.5,1.2,0.5,Mar 25 1973,Brooklyn
360,James Thomas\thomaja02,2,2005,2006,33,267,22,39,0,0,10,20,29,76,5,4,7,14,48,54,0.564,,0.5,8.1,1.6,2.3,0.2,Nov 22 1980,Schenectady
361,Lance Thomas\thomala01,8,2012,2019,392,7225,740,1773,161,420,385,483,291,1008,260,148,55,260,672,2026,0.417,0.383,0.797,18.4,5.2,2.6,0.7,Apr 24 1988,Brooklyn
362,Trey Thompkins\thomptr02,1,2012,2012,24,119,24,61,4,13,5,7,4,24,3,3,3,6,10,57,0.393,0.308,0.714,5,2.4,1,0.1,May 20 1990,Long Island
363,George Thompson\thompge01,6,1970,1975,437,14031,2954,6349,101,381,2105,2762,569,1457,1561,183,30,954,1210,8114,0.465,0.265,0.762,32.1,18.6,3.3,3.6,Nov 29 1947,Brooklyn
364,Jack Thompson\thompja01,1,1969,1969,2,4,1,3,0,1,0,0,1,1,2,,,2,0,2,0.333,0,,2,1,0.5,1,Mar 26 1946,New York
365,Mel Thurston\thursme01,1,1948,1948,14,,32,113,,,14,28,,,4,,,,42,78,0.283,,0.5,,5.6,,0.3,Jan 16 1919,Lockport
366,Jamaal Tinsley\tinslja01,11,2002,2014,547,14443,1759,4481,397,1326,737,1029,345,1605,3330,776,155,1375,1306,4652,0.393,0.299,0.716,26.4,8.5,2.9,6.1,Feb 28 1978,Brooklyn
367,Mike Tobey\tobeymi01,1,2017,2017,2,25,1,4,0,0,0,0,2,3,1,0,0,1,2,2,0.25,,,12.5,1,1.5,0.5,Oct 10 1994,Monroe
368,Bernard Toone\toonebe01,1,1980,1980,23,124,23,64,1,7,8,10,12,34,12,4,5,16,20,55,0.359,0.143,0.8,5.4,2.4,1.5,0.5,Jul 14 1956,Yonkers
369,Irv Torgoff\torgoir01,3,1947,1949,147,,357,1451,,,283,367,,,106,,,,436,997,0.246,,0.771,,6.8,,0.7,Mar 6 1917,Brooklyn
370,Bob Tough\toughbo01,2,1949,1950,82,,226,814,,,127,178,,,137,,,,141,579,0.278,,0.713,,7.1,,1.7,Aug 28 1920,New York
371,Edwin Ubiles\ubileed01,1,2012,2012,4,52,5,18,1,5,3,3,2,10,1,1,1,1,1,14,0.278,0.2,1,13,3.5,2.5,0.3,Nov 26 1986,Brooklyn
372,Charlie Villanueva\villach01,11,2006,2016,656,13578,2652,6097,716,2101,788,1021,795,3019,549,329,349,650,1453,6808,0.435,0.341,0.772,20.7,10.4,4.6,0.8,Aug 24 1984,Queens
373,Andy Walker\walkean01,1,1977,1977,40,438,72,156,,,36,47,23,75,32,20,7,,59,180,0.462,,0.766,11,4.5,1.9,0.8,Mar 25 1955,Long Island City
374,Foots Walker\walkefo01,10,1975,1984,658,15036,1538,3537,10,44,1113,1460,459,1686,3111,992,83,792,1414,4199,0.435,0.227,0.762,22.9,6.4,2.6,4.7,May 21 1951,Southampton
375,Kemba Walker\walkeke02,9,2012,2020,655,22199,4514,10794,1448,4027,2593,3096,382,2521,3555,846,258,1424,988,13069,0.418,0.36,0.838,33.9,20,3.8,5.4,May 8 1990,The Bronx
376,John Wallace\wallajo01,7,1997,2004,381,6143,1152,2496,15,50,582,786,328,1061,281,134,216,470,706,2901,0.462,0.3,0.74,16.1,7.6,2.8,0.7,Feb 9 1974,Rochester
377,Isaac Walthour\walthis01,1,1954,1954,4,30,1,6,,,0,0,,1,2,,,,6,2,0.167,,,7.5,0.5,0.3,0.5,Aug 25 1930,New York City
378,Bobby Wanzer*\wanzebo01,9,1949,1957,568,12128,2268,5768,,,2388,2976,,1979,1830,,,,1275,6924,0.393,,0.802,32.5,12.2,4.5,3.2,Jun 4 1921,Brooklyn
379,Pearl Washington\washipe01,3,1987,1989,194,4044,666,1472,16,87,312,418,140,370,733,256,15,438,448,1660,0.452,0.184,0.746,20.8,8.6,1.9,3.8,Jan 6 1964,Brooklyn
380,Robert Werdann\werdaro01,3,1993,1997,47,273,37,98,0,1,27,47,31,81,9,13,8,20,65,101,0.378,0,0.574,5.8,2.1,1.7,0.2,Sep 12 1970,Sunnyside
381,Ray Wertis\wertira01,2,1947,1948,68,,92,438,,,62,105,,,45,,,,95,246,0.21,,0.59,,3.6,,0.7,Jul 30 1923,Elmhurst
382,Isaiah Whitehead\whiteis01,2,2017,2018,89,1823,244,594,51,167,104,132,36,210,212,50,38,166,198,643,0.411,0.305,0.788,20.5,7.2,2.4,2.4,Mar 8 1995,Brooklyn
383,Hank Whitney\whitnha01,3,1968,1970,145,3032,518,1284,0,1,303,438,211,1102,168,,,206,502,1339,0.403,0,0.692,20.9,9.2,7.6,1.2,Apr 28 1939,Brooklyn
384,Lenny Wilkens*\wilkele01,15,1961,1975,1077,38064,6189,14327,,,5394,6973,118,5030,7211,174,26,,3285,17772,0.432,,0.774,35.3,16.5,4.7,6.7,Oct 28 1937,Brooklyn
385,Fly Williams\willifl01,1,1975,1975,71,1239,297,643,2,14,69,101,72,181,142,64,10,177,156,665,0.462,0.143,0.683,17.5,9.4,2.5,2,Feb 18 1953,Brooklyn
386,Gus Williams\willigu01,11,1976,1987,825,25645,5793,12570,108,454,2399,3173,818,2222,4597,1638,291,1646,1637,14093,0.461,0.238,0.756,31.1,17.1,2.7,5.6,Oct 10 1953,Mount Vernon
387,Kevin Williams\willike01,5,1984,1989,260,2947,495,1138,2,26,276,343,159,356,319,167,34,254,580,1268,0.435,0.077,0.805,11.3,4.9,1.4,1.2,Sep 11 1961,New York
388,Ray Williams\willira01,10,1978,1987,655,18462,3962,8794,91,384,2143,2673,814,2370,3779,1198,208,2099,2165,10158,0.451,0.237,0.802,28.2,15.5,3.6,5.8,Oct 14 1954,Mount Vernon
389,Rickey Williams\williri01,1,1983,1983,44,346,56,135,0,3,35,53,15,38,37,20,4,38,42,147,0.415,0,0.66,7.9,3.3,0.9,0.8,Mar 12 1957,Buffalo
390,Shammond Williams\willish01,7,1999,2007,325,5351,676,1684,256,700,284,356,106,518,765,196,14,331,379,1892,0.401,0.366,0.798,16.5,5.8,1.6,2.4,Apr 5 1975,Bronx
391,Brian Winters\wintebr01,9,1975,1983,650,19938,4490,9457,114,314,1443,1713,470,1688,2674,792,190,1014,1830,10537,0.475,0.363,0.842,30.7,16.2,2.6,4.1,Mar 1 1952,Rockaway
392,Dave Wohl\wohlda01,7,1972,1978,410,8142,1015,2361,,,523,697,63,558,1397,219,18,16,1027,2553,0.43,,0.75,19.9,6.2,1.4,3.4,Nov 2 1949,Flushing
393,Howard Wood\woodho01,1,1982,1982,42,342,55,120,0,1,34,52,22,65,9,8,6,15,37,144,0.458,0,0.654,8.1,3.4,1.5,0.2,May 20 1959,Southhampton
394,Metta World Peace\artesro01,17,2000,2017,991,31440,4666,11266,1154,3402,2572,3596,1159,4448,2631,1721,522,1791,2586,13058,0.414,0.339,0.715,31.7,13.2,4.5,2.7,Nov 13 1979,Queensbridge
395,Willie Worsley\worslwi01,1,1969,1969,24,460,36,123,10,30,63,84,6,35,39,,,32,48,145,0.293,0.333,0.75,19.2,6,1.5,1.6,Nov 13 1945,Bronx
396,Sam Worthen\worthsa01,2,1981,1982,69,967,97,197,0,4,45,60,23,116,118,57,6,93,118,239,0.492,0,0.75,14,3.5,1.7,1.7,Jan 17 1958,Brooklyn
397,Leroy Wright\wrighle01,2,1968,1969,27,426,28,73,0,0,9,27,12,138,15,,,22,64,65,0.384,,0.333,15.8,2.4,5.1,0.6,May 6 1938,New York
398,Justin Wright-Foreman\wrighju02,1,2020,2020,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,0,0,0,Oct 27 1997,Queens
399,A.J. Wynder\wyndeaj01,1,1991,1991,6,39,3,12,0,1,6,8,1,3,8,1,0,4,1,12,0.25,0,0.75,6.5,2,0.5,1.3,Sep 11 1964,Bronx
400,Charlie Yelverton\yelvech01,1,1972,1972,69,1227,206,530,,,133,188,,201,81,,,,145,545,0.389,,0.707,17.8,7.9,2.9,1.2,Dec 5 1948,New York
401,Max Zaslofsky\zasloma01,10,1947,1956,540,6760,2854,8313,,,2282,2969,,864,1093,,,,1291,7990,0.343,,0.769,28.3,14.8,2.8,2,Dec 7 1925,Brooklyn
402,Zeke Zawoluk\zawolze01,3,1953,1955,179,3534,396,1065,,,418,545,,732,217,,,,450,1210,0.372,,0.767,19.7,6.8,4.1,1.2,Oct 13 1930,Brooklyn
